"","SimNumber","beta","betap","gamma","gammap","vaxrate","ini_recovered","ini_infected","nu","mu","tdom"
"1202",2,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.99233716555753
"1203",3,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.74207279103653
"1204",4,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.94569690587986
"1205",5,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.72410598223746
"1206",6,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.83484448034373
"1207",7,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.71290575836667
"1208",8,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.6617290772662
"1209",9,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.65345708680475
"1210",10,"1.4","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.94646573493994
"1211",1,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.69181617373311
"1212",2,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",3.03963180628354
"1213",3,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.86227160866201
"1214",4,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.68174009568209
"1215",5,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.96825980872115
"1216",6,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.8484349331403
"1217",7,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.87661268298887
"1218",8,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.78995863351968
"1219",9,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.69837984457448
"1220",10,"1.75","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.88506692091206
"1221",1,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",3.15877387433601
"1222",2,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.60684618965789
"1223",3,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.73548741682349
"1224",4,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.85360021644153
"1225",5,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.64225831323687
"1226",6,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.84093939561878
"1227",7,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.8313019024386
"1228",8,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",3.01971319847503
"1229",9,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.84301709135521
"1230",10,"2.1","1.25","0.7","0.7","0.5","0.01","0.01","0.5","0",2.83912603786842
"1231",1,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.71300831709071
"1232",2,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.40377714736806
"1233",3,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.67802231021318
"1234",4,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.58086509538449
"1235",5,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.61699218277033
"1236",6,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.59812440926486
"1237",7,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.62299557648608
"1238",8,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.5064088387871
"1239",9,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.57891886598757
"1240",10,"1.4","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.58446147522699
"1241",1,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.731194040157
"1242",2,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.71313657316422
"1243",3,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.60435163810514
"1244",4,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.76395990133646
"1245",5,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.60979213121262
"1246",6,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.78406908910176
"1247",7,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.63608866339505
"1248",8,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.54083584087528
"1249",9,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.62902376630919
"1250",10,"1.75","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.6016473459424
"1251",1,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.51537122013254
"1252",2,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.64833141261798
"1253",3,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.71471317562288
"1254",4,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.57008463187194
"1255",5,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.52858384597754
"1256",6,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.61200119003789
"1257",7,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.68847325458323
"1258",8,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.51255140652538
"1259",9,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.63332601109399
"1260",10,"2.1","1.5","0.7","0.7","0.5","0.01","0.01","0.5","0",2.60040236120789
"1261",1,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.4984207844358
"1262",2,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.48852052980019
"1263",3,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.49166898732839
"1264",4,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.38805245577316
"1265",5,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.66417161736885
"1266",6,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.47149419523776
"1267",7,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.4170281330145
"1268",8,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.45044701661863
"1269",9,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.4012613393316
"1270",10,"1.4","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.5067086529821
"1271",1,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.40222097349595
"1272",2,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.57457908106431
"1273",3,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.48591506086042
"1274",4,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.37064696602831
"1275",5,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.56581526102365
"1276",6,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.43109194062726
"1277",7,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.47086473455517
"1278",8,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.47298596578924
"1279",9,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.48727101809264
"1280",10,"1.75","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.36569299029976
"1281",1,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.39946379265613
"1282",2,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.55994185265466
"1283",3,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.46394797029872
"1284",4,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.36544053382691
"1285",5,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.3833386164007
"1286",6,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.62543847066132
"1287",7,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.41211154463614
"1288",8,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.49541177985361
"1289",9,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.42469351380897
"1290",10,"2.1","1.75","0.7","0.7","0.5","0.01","0.01","0.5","0",2.34698227655234
"1291",1,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.29220281361257
"1292",2,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.36403551195692
"1293",3,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.24938644644299
"1294",4,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.19596666735341
"1295",5,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.36307130631729
"1296",6,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.46827485390366
"1297",7,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.50297465722784
"1298",8,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.38312374311452
"1299",9,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.41647143754193
"1300",10,"1.4","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.30572332258874
"1301",1,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.22673782894686
"1302",2,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.45958410400204
"1303",3,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.29557500589311
"1304",4,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.37763308062486
"1305",5,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.35069982414393
"1306",6,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.4729740212818
"1307",7,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.47870366558963
"1308",8,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.45225884474265
"1309",9,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.28251672571055
"1310",10,"1.75","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.35662037131588
"1311",1,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.2311486494955
"1312",2,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.40239607118128
"1313",3,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.46078356592548
"1314",4,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.4700390601002
"1315",5,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.48094827624764
"1316",6,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.43652712993586
"1317",7,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.39771775892234
"1318",8,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.27655088504726
"1319",9,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.38612487858526
"1320",10,"2.1","2","0.7","0.7","0.5","0.01","0.01","0.5","0",2.32855334594911
"1321",1,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.08719581899738
"1322",2,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",1.98520865954553
"1323",3,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.168985371971
"1324",4,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.1109678806704
"1325",5,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.00278389049316
"1326",6,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.08897221213371
"1327",7,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.05060897955958
"1328",8,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.11147340943763
"1329",9,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.26567463175119
"1330",10,"1.4","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",1.89061817787784
"1331",1,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.12441494368262
"1332",2,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.16442431516455
"1333",3,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.05390858702451
"1334",4,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.18466496167575
"1335",5,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.05549308249482
"1336",6,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.49045262364902
"1337",7,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.09909750566423
"1338",8,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.09642705573774
"1339",9,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.26135486327595
"1340",10,"1.75","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.07887367080952
"1341",1,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.10716747778273
"1342",2,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.15964227665448
"1343",3,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.13159835288425
"1344",4,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.21814875455095
"1345",5,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.27305129647873
"1346",6,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.03689826037937
"1347",7,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.32918979132824
"1348",8,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.0844726470653
"1349",9,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.00861886627768
"1350",10,"2.1","1.25","0.7","0.7","0.75","0.01","0.01","0.5","0",2.02273370778974
"1351",1,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.99516120008653
"1352",2,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.96942805264269
"1353",3,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.09624165957545
"1354",4,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.97506430419874
"1355",5,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.81898098086019
"1356",6,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.95701251339724
"1357",7,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.85263079856058
"1358",8,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.93268409788925
"1359",9,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.86567728132075
"1360",10,"1.4","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.13348650653523
"1361",1,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.89243351272278
"1362",2,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.83194687784312
"1363",3,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.19113751138964
"1364",4,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.02088372962651
"1365",5,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.90933984120718
"1366",6,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.06435786295095
"1367",7,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.01775627220134
"1368",8,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.05435321265486
"1369",9,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.12147307696386
"1370",10,"1.75","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.08439647431848
"1371",1,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.80707757712481
"1372",2,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.13420110254992
"1373",3,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.93094144700242
"1374",4,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.83743798739655
"1375",5,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.94818620038222
"1376",6,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.00714746261227
"1377",7,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",2.05840446221905
"1378",8,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.96171846685011
"1379",9,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.85307434293957
"1380",10,"2.1","1.5","0.7","0.7","0.75","0.01","0.01","0.5","0",1.94432039120961
"1381",1,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",2.18363249191611
"1382",2,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.90204336095266
"1383",3,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.88784675114826
"1384",4,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.86051181074113
"1385",5,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.97958569949251
"1386",6,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.77372660657867
"1387",7,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.78957396835395
"1388",8,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.82009506966937
"1389",9,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",2.04523677055565
"1390",10,"1.4","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.83103555044698
"1391",1,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.83640076769312
"1392",2,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.80750603630379
"1393",3,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.85558622255734
"1394",4,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.91317926656082
"1395",5,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.74564624366813
"1396",6,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.76858147685788
"1397",7,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.92147241819288
"1398",8,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.79811805683742
"1399",9,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.79117268286073
"1400",10,"1.75","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.88532290949229
"1401",1,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.89883454534606
"1402",2,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.85544830655518
"1403",3,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.81502199096629
"1404",4,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.68365927551221
"1405",5,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",2.03387122004052
"1406",6,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",2.05926211903595
"1407",7,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.81047746059035
"1408",8,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",2.02282083023524
"1409",9,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.89909631235992
"1410",10,"2.1","1.75","0.7","0.7","0.75","0.01","0.01","0.5","0",1.78499974100395
"1411",1,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.76602622390967
"1412",2,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.76033393482171
"1413",3,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.66273207424931
"1414",4,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.73937825776477
"1415",5,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.74351768668003
"1416",6,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.80749336890697
"1417",7,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.68630721122916
"1418",8,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.8933183726279
"1419",9,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.91143592474915
"1420",10,"1.4","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.79588615494443
"1421",1,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.84365319280237
"1422",2,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.68358972816539
"1423",3,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.79776712102754
"1424",4,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.78873826169548
"1425",5,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.83649854556314
"1426",6,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.71234556600555
"1427",7,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.82736976707078
"1428",8,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.83543728346018
"1429",9,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.70827798000211
"1430",10,"1.75","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.73768162723786
"1431",1,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.82906637185673
"1432",2,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.82360911541704
"1433",3,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.73602031157947
"1434",4,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.76242849123032
"1435",5,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.7472364001227
"1436",6,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.72782259818423
"1437",7,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.63650034889647
"1438",8,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.71324338068349
"1439",9,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.82066399763641
"1440",10,"2.1","2","0.7","0.7","0.75","0.01","0.01","0.5","0",1.77032515143073
